"","location","infection_rate","death_rate","vaccines_offered","date"
"2622","Ethiopia",0.0036717,0.0000592,10954700,2022-01-04
"2623","Ethiopia",0.0037038,0.0000593,10955586,2022-01-05
"2624","Ethiopia",0.0037329,0.0000594,10956128,2022-01-06
"2625","Ethiopia",0.0037513,0.0000595,10956131,2022-01-07
"2626","Ethiopia",0.0037859,0.0000597,10958315,2022-01-10
"2627","Ethiopia",0.0038068,0.0000599,10958395,2022-01-11
"2628","Ethiopia",0.003826,0.0000601,10958596,2022-01-12
"2629","Ethiopia",0.0038441,0.0000603,10958934,2022-01-13
"2630","Ethiopia",0.0038562,0.0000604,10960502,2022-01-14
"2631","Ethiopia",0.0038708,0.0000605,10965020,2022-01-15
"2632","Ethiopia",0.0038872,0.0000608,10965479,2022-01-17
"2633","Ethiopia",0.0039237,0.0000616,10972564,2022-01-24
"2634","Ethiopia",0.0039396,0.000062,10973077,2022-01-28
"2635","Ethiopia",0.0039462,0.0000622,10975026,2022-01-31
"2636","Ethiopia",0.0039515,0.0000623,10975180,2022-02-02
"2637","Ethiopia",0.0039544,0.0000624,10975194,2022-02-03
"2638","Ethiopia",0.003959,0.0000625,10975419,2022-02-07
"2639","Ethiopia",0.0039631,0.0000628,10975742,2022-02-10
"2640","Ethiopia",0.0039676,0.000063,11123888,2022-02-15
"2641","Ethiopia",0.0039691,0.000063,11958438,2022-02-16
"2642","Ethiopia",0.0039701,0.000063,13123236,2022-02-17
"2643","Ethiopia",0.0039723,0.0000631,14441153,2022-02-18
"2644","Ethiopia",0.0039727,0.0000631,16307975,2022-02-19
"2645","Ethiopia",0.0039732,0.0000631,17634380,2022-02-20
"2646","Ethiopia",0.0039735,0.0000631,19319445,2022-02-21
"2647","Ethiopia",0.0039739,0.0000631,20853265,2022-02-22
"2648","Ethiopia",0.0039751,0.0000632,22421326,2022-02-24
"2649","Ethiopia",0.0039754,0.0000632,22738744,2022-02-25
"2650","Ethiopia",0.0039756,0.0000633,23836503,2022-02-26
"2651","Ethiopia",0.003976,0.0000633,23993633,2022-02-27
"2652","Ethiopia",0.0039764,0.0000633,24278976,2022-02-28
"2653","Ethiopia",0.0039768,0.0000633,24450750,2022-03-01
"2654","Ethiopia",0.0039769,0.0000633,25135290,2022-03-02
"2655","Ethiopia",0.0039775,0.0000634,25433752,2022-03-03
"2656","Ethiopia",0.0039779,0.0000634,25851563,2022-03-04
"2657","Ethiopia",0.0039782,0.0000634,26019066,2022-03-05
"2658","Ethiopia",0.0039785,0.0000634,26178996,2022-03-06
"2659","Ethiopia",0.0039796,0.0000635,27259495,2022-03-09
"2660","Ethiopia",0.0039803,0.0000635,28705008,2022-03-13
"2661","Ethiopia",0.0039823,0.0000635,29168929,2022-03-18
"2662","Ethiopia",0.003984,0.0000636,29373478,2022-03-27
"2663","Ethiopia",0.0039877,0.0000637,29411822,2022-04-10
"2664","Faeroe Islands",0.1297984,0.0003058,96959,2022-01-03
"2665","Faeroe Islands",0.1397468,0.0003058,97142,2022-01-05
"2666","Faeroe Islands",0.1397468,0.0003058,98470,2022-01-06
"2667","Faeroe Islands",0.1571362,0.0003058,99594,2022-01-09
"2668","Faeroe Islands",0.1571362,0.0003058,99831,2022-01-10
"2669","Faeroe Islands",0.1616619,0.0003058,100067,2022-01-11
"2670","Faeroe Islands",0.1826392,0.0003058,100616,2022-01-13
"2671","Faeroe Islands",0.2306281,0.0003058,101029,2022-01-18
"2672","Faeroe Islands",0.2435733,0.0003058,101312,2022-01-19
"2673","Faeroe Islands",0.2435733,0.0003058,101803,2022-01-20
"2674","Faeroe Islands",0.3216521,0.0003466,102553,2022-01-25
"2675","Faeroe Islands",0.3547795,0.000367,103026,2022-01-28
"2676","Faeroe Islands",0.4000775,0.000367,103223,2022-01-31
"2677","Faeroe Islands",0.4229915,0.0003873,103280,2022-02-01
"2678","Faeroe Islands",0.4374248,0.0003873,103351,2022-02-02
"2679","Faeroe Islands",0.4374248,0.0003873,103479,2022-02-03
"2680","Faeroe Islands",0.4966057,0.0004077,103571,2022-02-07
"2681","Faeroe Islands",0.5223941,0.0004077,103613,2022-02-08
"2682","Faeroe Islands",0.5359101,0.0004485,103708,2022-02-10
"2683","Faeroe Islands",0.5925224,0.0004893,103737,2022-02-14
"2684","Faeroe Islands",0.6232239,0.0004893,103853,2022-02-16
"2685","Faeroe Islands",0.633845,0.0004893,103894,2022-02-18
"2686","Fiji",0.0609249,0.0007775,1272805,2022-01-04
"2687","Fiji",0.0640703,0.0007908,1275172,2022-01-11
"2688","Fiji",0.0662145,0.0008262,1276260,2022-01-18
"2689","Fiji",0.0685547,0.0008628,1277372,2022-01-24
"2690","Fiji",0.0696147,0.0008871,1279166,2022-01-31
"2691","Fiji",0.0701695,0.0009004,1280736,2022-02-07
"2692","Fiji",0.070339,0.0009082,1283193,2022-02-14
"2693","Fiji",0.0704951,0.0009148,1285412,2022-02-21
"2694","Fiji",0.0708053,0.0009237,1287727,2022-02-28
"2695","Fiji",0.0709204,0.0009237,1289152,2022-03-07
"2696","Fiji",0.0709725,0.0009237,1303177,2022-03-14
"2697","Fiji",0.071245,0.0009237,1306342,2022-03-21
"2698","Fiji",0.0713192,0.0009237,1308235,2022-03-28
"2699","Fiji",0.0713535,0.0009237,1428275,2022-04-04
"2700","Fiji",0.0714355,0.0009237,1435236,2022-04-11
"2701","Finland",0.0516691,0.0003156,9706038,2022-01-03
"2702","Finland",0.0533859,0.0003179,9706280,2022-01-04
"2703","Finland",0.0551853,0.0003203,9720543,2022-01-05
"2704","Finland",0.0569384,0.0003226,9872059,2022-01-06
"2705","Finland",0.0598862,0.0003266,9963908,2022-01-08
"2706","Finland",0.0621284,0.0003298,10090806,2022-01-10
"2707","Finland",0.0656897,0.0003325,10225316,2022-01-12
"2708","Finland",0.0702496,0.000336,10262739,2022-01-15
"2709","Finland",0.0742289,0.0003401,10342692,2022-01-18
"2710","Finland",0.0758806,0.0003408,10407420,2022-01-19
"2711","Finland",0.0774148,0.0003408,10461909,2022-01-20
"2712","Finland",0.0830878,0.0003414,10693347,2022-01-25
"2713","Finland",0.0836993,0.0003414,10746775,2022-01-26
"2714","Finland",0.0848296,0.0003459,10784471,2022-01-27
"2715","Finland",0.0856885,0.00035,10823454,2022-01-28
"2716","Finland",0.0856885,0.00035,10866455,2022-01-29
"2717","Finland",0.0856885,0.00035,10906050,2022-01-30
"2718","Finland",0.0882909,0.0003587,11008185,2022-01-31
"2719","Finland",0.0888756,0.0003587,11018426,2022-02-01
"2720","Finland",0.0903243,0.0003626,11039379,2022-02-02
"2721","Finland",0.0915478,0.0003679,11063093,2022-02-03
"2722","Finland",0.0928007,0.0003709,11178975,2022-02-04
"2723","Finland",0.0928007,0.0003709,11218208,2022-02-05
"2724","Finland",0.096387,0.0003776,11238270,2022-02-07
"2725","Finland",0.0977337,0.0003779,11293027,2022-02-08
"2726","Finland",0.0985484,0.0003832,11309855,2022-02-09
"2727","Finland",0.1008563,0.0003859,11325151,2022-02-10
"2728","Finland",0.1027282,0.0003911,11340617,2022-02-11
"2729","Finland",0.1027282,0.0003911,11355567,2022-02-12
"2730","Finland",0.1027282,0.0003911,11367650,2022-02-13
"2731","Finland",0.1049649,0.000399,11370512,2022-02-14
"2732","Finland",0.1057626,0.0003992,11371462,2022-02-15
"2733","Finland",0.1068361,0.0004041,11382504,2022-02-16
"2734","Finland",0.1082695,0.0004082,11394702,2022-02-17
"2735","Finland",0.1090495,0.0004104,11405540,2022-02-18
"2736","Finland",0.1090495,0.0004104,11413675,2022-02-19
"2737","Finland",0.1090495,0.0004104,11422142,2022-02-20
"2738","Finland",0.1122344,0.0004198,11424413,2022-02-21
"2739","Finland",0.1127293,0.0004198,11425721,2022-02-22
"2740","Finland",0.1134978,0.0004237,11433226,2022-02-23
"2741","Finland",0.1149273,0.0004261,11439651,2022-02-24
"2742","Finland",0.1149451,0.0004264,11443055,2022-02-28
"2743","Finland",0.1184932,0.000429,11444253,2022-03-01
"2744","Finland",0.1186943,0.0004291,11450857,2022-03-02
"2745","Finland",0.119781,0.0004297,11456491,2022-03-03
"2746","Finland",0.1210759,0.0004302,11461524,2022-03-04
"2747","Finland",0.1210759,0.0004302,11479743,2022-03-06
"2748","Finland",0.1251076,0.0004634,11481480,2022-03-07
"2749","Finland",0.1251076,0.0004634,11482486,2022-03-08
"2750","Finland",0.1267135,0.0004637,11488408,2022-03-09
"2751","Finland",0.1403328,0.000498,11615848,2022-03-16
"2752","Finland",0.1480682,0.0005313,11658258,2022-03-23
"2753","Finland",0.1558686,0.0005506,11679339,2022-03-29
"2754","Finland",0.1636134,0.0005865,11698750,2022-04-05
"2755","Finland",0.1659395,0.0006009,11719977,2022-04-13
"2756","France",0.1527036,0.0018393,124100694,2022-01-02
"2757","France",0.1537041,0.0018433,124714227,2022-01-03
"2758","France",0.1577347,0.0018485,125505812,2022-01-04
"2759","France",0.1626626,0.0018521,126219858,2022-01-05
"2760","France",0.1665602,0.0018552,127011176,2022-01-06
"2761","France",0.1714283,0.001858,127892757,2022-01-07
"2762","France",0.1759323,0.0018601,128428733,2022-01-08
"2763","France",0.180324,0.0018615,128593751,2022-01-09
"2764","France",0.1817167,0.0018656,129182106,2022-01-10
"2765","France",0.1871804,0.0018707,129869741,2022-01-11
"2766","France",0.1925454,0.0018743,130453634,2022-01-12
"2767","France",0.197117,0.0018777,131068014,2022-01-13
"2768","France",0.2020022,0.0018805,131778714,2022-01-14
"2769","France",0.2068163,0.0018827,132208355,2022-01-15
"2770","France",0.2109415,0.0018839,132321237,2022-01-16
"2771","France",0.2124569,0.0018885,132724302,2022-01-17
"2772","France",0.2193503,0.0018941,133180080,2022-01-18
"2773","France",0.2258195,0.0018943,133547614,2022-01-19
"2774","France",0.2321519,0.0019012,133927807,2022-01-20
"2775","France",0.2380973,0.0019046,134388249,2022-01-21
"2776","France",0.2438717,0.0019071,134668960,2022-01-22
"2777","France",0.2483452,0.0019088,134733481,2022-01-23
"2778","France",0.2499542,0.0019146,135012555,2022-01-24
"2779","France",0.2574074,0.0019216,135327108,2022-01-25
"2780","France",0.2637427,0.0019254,135602354,2022-01-26
"2781","France",0.2695659,0.0019294,135869929,2022-01-27
"2782","France",0.2748091,0.0019333,136253556,2022-01-28
"2783","France",0.2797392,0.0019359,136495208,2022-01-29
"2784","France",0.283439,0.0019378,136549032,2022-01-30
"2785","France",0.2847201,0.0019431,136750522,2022-01-31
"2786","France",0.2908483,0.0019486,136983740,2022-02-01
"2787","France",0.2955258,0.0019527,137218847,2022-02-02
"2788","France",0.299595,0.0019566,137429757,2022-02-03
"2789","France",0.3031702,0.0019619,137746916,2022-02-04
"2790","France",0.3063523,0.0019644,137952517,2022-02-05
"2791","France",0.3086577,0.0019663,137993294,2022-02-06
"2792","France",0.30934,0.0019725,138203958,2022-02-07
"2793","France",0.3128295,0.0019828,138421360,2022-02-08
"2794","France",0.3128295,0.0019828,138648650,2022-02-09
"2795","France",0.3177719,0.0019925,138844078,2022-02-10
"2796","France",0.3197204,0.0019965,139126739,2022-02-11
"2797","France",0.3214797,0.0019988,139301921,2022-02-12
"2798","France",0.3227635,0.0020004,139336971,2022-02-13
"2799","France",0.3231562,0.0020061,139525621,2022-02-14
"2800","France",0.3231562,0.0020061,139713933,2022-02-15
"2801","France",0.3267305,0.002016,139886542,2022-02-16
"2802","France",0.3281017,0.0020203,140001873,2022-02-17
"2803","France",0.3293274,0.0020248,140160069,2022-02-18
"2804","France",0.3304628,0.002027,140254474,2022-02-19
"2805","France",0.3313379,0.002027,140271254,2022-02-20
"2806","France",0.331593,0.0020273,140354375,2022-02-21
"2807","France",0.3330373,0.0020371,140437634,2022-02-22
"2808","France",0.3340286,0.0020403,140529245,2022-02-23
"2809","France",0.3350195,0.0020444,140598181,2022-02-24
"2810","France",0.3358818,0.0020472,140702432,2022-02-25
"2811","France",0.3366771,0.0020487,140767533,2022-02-26
"2812","France",0.3373089,0.0020498,140778783,2022-02-27
"2813","France",0.3375089,0.0020533,140834074,2022-02-28
"2814","France",0.3386924,0.0020564,140893142,2022-03-01
"2815","France",0.3395482,0.0020591,140957404,2022-03-02
"2816","France",0.3404423,0.0020618,140998321,2022-03-03
"2817","France",0.3412994,0.0020645,141053576,2022-03-04
"2818","France",0.3420955,0.0020663,141087773,2022-03-05
"2819","France",0.3427679,0.0020667,141092485,2022-03-06
"2820","France",0.3429829,0.0020694,141117787,2022-03-07
"2821","France",0.344363,0.0020718,141144758,2022-03-08
"2822","France",0.3453892,0.0020741,141176130,2022-03-09
"2823","France",0.3464989,0.0020757,141199298,2022-03-10
"2824","France",0.3475727,0.0020779,141232851,2022-03-11
"2825","France",0.3486187,0.0020787,141256661,2022-03-12
"2826","France",0.3494943,0.0020791,141260006,2022-03-13
"2827","France",0.349823,0.0020819,141284345,2022-03-14
"2828","France",0.3515527,0.002084,141313498,2022-03-15
"2829","France",0.3531668,0.0020866,141352392,2022-03-16
"2830","France",0.354676,0.0020883,141380694,2022-03-17
"2831","France",0.3561232,0.00209,141425634,2022-03-18
"2832","France",0.3575783,0.0020909,141452727,2022-03-19
"2833","France",0.3587839,0.0020913,141456456,2022-03-20
"2834","France",0.3591433,0.0020936,141487964,2022-03-21
"2835","France",0.3618246,0.0020956,141526678,2022-03-22
"2836","France",0.3641095,0.0020973,141571811,2022-03-23
"2837","France",0.3661881,0.0020989,141604432,2022-03-24
"2838","France",0.3683175,0.0021007,141656185,2022-03-25
"2839","France",0.3703868,0.0021017,141684947,2022-03-26
"2840","France",0.3720209,0.0021023,141689077,2022-03-27
"2841","France",0.3724597,0.0021045,141720991,2022-03-28
"2842","France",0.3756853,0.0021069,141765113,2022-03-29
"2843","France",0.3781923,0.0021091,141812777,2022-03-30
"2844","France",0.3807092,0.0021112,141853773,2022-03-31
"2845","France",0.3829137,0.0021132,141907216,2022-04-01
"2846","France",0.3848732,0.0021142,141928830,2022-04-02
"2847","France",0.38639,0.0021147,141932091,2022-04-03
"2848","France",0.3868652,0.002117,141963832,2022-04-04
"2849","France",0.3899743,0.002119,142014161,2022-04-05
"2850","France",0.3922133,0.0021207,142056033,2022-04-06
"2851","France",0.3945719,0.0021222,142104519,2022-04-07
"2852","France",0.3967784,0.0021243,142169985,2022-04-08
"2853","France",0.39888,0.0021256,142194960,2022-04-09
"2854","France",0.4004767,0.0021263,142199265,2022-04-10
"2855","France",0.4008548,0.0021289,142234032,2022-04-11
"2856","France",0.4036842,0.0021313,142286906,2022-04-12
"2857","France",0.405856,0.0021335,142331031,2022-04-13
"2858","French Polynesia",0.1644899,0.0022511,332873,2022-01-04
"2859","French Polynesia",0.167325,0.0022511,342983,2022-01-18
"2860","French Polynesia",0.1752745,0.0022511,347320,2022-02-07
"2861","French Polynesia",0.2005352,0.0022546,348775,2022-02-14
"2862","French Polynesia",0.2214636,0.0022546,349369,2022-02-21
"2863","French Polynesia",0.2360742,0.0022617,363898,2022-02-28
"2864","French Polynesia",0.2441299,0.0022758,364797,2022-03-07
"2865","French Polynesia",0.249301,0.0022829,366827,2022-03-14
"2866","French Polynesia",0.2529572,0.0022829,366984,2022-03-21
"2867","French Polynesia",0.2550419,0.0022865,367057,2022-03-28
"2868","French Polynesia",0.2562028,0.00229,451410,2022-04-04
"2869","French Polynesia",0.256854,0.0022935,451489,2022-04-11
"2870","Gabon",0.0198137,0.0001303,499247,2022-01-16
"2871","Gabon",0.0207997,0.0001325,545642,2022-02-09
"2872","Gabon",0.0208748,0.000133,548978,2022-03-17
"2873","Gabon",0.0208809,0.000133,550042,2022-03-24
"2874","Gabon",0.0208809,0.000133,650502,2022-03-31
"2875","Gambia",0.0046531,0.0001395,349875,2022-01-21
"2876","Gambia",0.0047947,0.0001468,362079,2022-02-16
"2877","Gambia",0.0048144,0.0001468,363353,2022-03-14
"2878","Gambia",0.0048164,0.0001468,363353,2022-03-20
"2879","Georgia",0.2358383,0.0035032,2520230,2022-01-03
"2880","Georgia",0.2367404,0.0035201,2528030,2022-01-04
"2881","Georgia",0.2376038,0.0035281,2536824,2022-01-05
"2882","Georgia",0.2385,0.0035384,2545490,2022-01-06
"2883","Georgia",0.2402227,0.003557,2551413,2022-01-08
"2884","Georgia",0.2419301,0.0035726,2565599,2022-01-10
"2885","Georgia",0.2433086,0.0035841,2577637,2022-01-11
"2886","Georgia",0.2447147,0.0035959,2588299,2022-01-12
"2887","Georgia",0.246053,0.003608,2596549,2022-01-13
"2888","Georgia",0.2488039,0.0036246,2609515,2022-01-15
"2889","Georgia",0.2501869,0.0036306,2612313,2022-01-16
"2890","Georgia",0.2511055,0.0036386,2622459,2022-01-17
"2891","Georgia",0.2529953,0.0036464,2632527,2022-01-18
"2892","Georgia",0.2551884,0.0036572,2635602,2022-01-19
"2893","Georgia",0.2567842,0.003664,2643528,2022-01-20
"2894","Georgia",0.2589871,0.0036763,2651265,2022-01-21
"2895","Georgia",0.2617609,0.0036869,2656703,2022-01-22
"2896","Georgia",0.2661941,0.0037017,2658343,2022-01-24
"2897","Georgia",0.2701546,0.0037123,2667808,2022-01-25
"2898","Georgia",0.2745594,0.0037221,2676520,2022-01-26
"2899","Georgia",0.2789526,0.0037289,2695237,2022-01-27
"2900","Georgia",0.2878325,0.0037467,2704957,2022-01-29
"2901","Georgia",0.2921707,0.0037552,2712889,2022-01-30
"2902","Georgia",0.2954749,0.003764,2722187,2022-01-31
"2903","Georgia",0.3015559,0.0037731,2730067,2022-02-01
"2904","Georgia",0.3081693,0.0037841,2736590,2022-02-02
"2905","Georgia",0.3141154,0.0037947,2742134,2022-02-03
"2906","Georgia",0.3197094,0.0038045,2747141,2022-02-04
"2907","Georgia",0.3255223,0.0038128,2750228,2022-02-05
"2908","Georgia",0.3331441,0.0038309,2755879,2022-02-07
"2909","Georgia",0.3393294,0.0038444,2759753,2022-02-08
"2910","Georgia",0.3456516,0.0038573,2764352,2022-02-09
"2911","Georgia",0.3512911,0.0038706,2768137,2022-02-10
"2912","Georgia",0.3614158,0.0038987,2774755,2022-02-12
"2913","Georgia",0.3653638,0.0039088,2775482,2022-02-13
"2914","Georgia",0.3663759,0.003914,2779761,2022-02-14
"2915","Georgia",0.37594,0.0039407,2787627,2022-02-16
"2916","Georgia",0.3798709,0.0039522,2791310,2022-02-17
"2917","Georgia",0.3834905,0.0039628,2794933,2022-02-18
"2918","Georgia",0.3868293,0.0039756,2796876,2022-02-19
"2919","Georgia",0.3891913,0.0039841,2797346,2022-02-20
"2920","Georgia",0.3903911,0.0039922,2800752,2022-02-21
"2921","Georgia",0.3934317,0.0040035,2804965,2022-02-22
"2922","Georgia",0.3981267,0.0040259,2811285,2022-02-24
"2923","Georgia",0.4000067,0.0040339,2814515,2022-02-25
"2924","Georgia",0.4015737,0.0040447,2816079,2022-02-26
"2925","Georgia",0.4027886,0.004055,2816627,2022-02-27
"2926","Georgia",0.4034079,0.0040613,2820546,2022-02-28
"2927","Georgia",0.4051284,0.0040703,2822060,2022-03-01
"2928","Georgia",0.4060933,0.0040784,2823426,2022-03-02
"2929","Georgia",0.406876,0.0040892,2823646,2022-03-03
"2930","Georgia",0.407219,0.0040972,2825035,2022-03-04
"2931","Georgia",0.4079811,0.0041053,2825833,2022-03-05
"2932","Georgia",0.4084082,0.0041123,2826144,2022-03-06
"2933","Georgia",0.4086369,0.0041203,2827683,2022-03-07
"2934","Georgia",0.4095535,0.0041349,2829114,2022-03-09
"2935","Georgia",0.4100485,0.0041422,2830741,2022-03-10
"2936","Georgia",0.4104362,0.0041472,2832291,2022-03-11
"2937","Georgia",0.4107486,0.0041535,2832994,2022-03-12
"2938","Georgia",0.4109553,0.0041595,2833144,2022-03-13
"2939","Georgia",0.4110724,0.0041633,2834936,2022-03-14
"2940","Georgia",0.4115036,0.0041673,2836778,2022-03-15
"2941","Georgia",0.4120029,0.0041741,2839891,2022-03-17
"2942","Georgia",0.412222,0.0041786,2841572,2022-03-18
"2943","Georgia",0.4124353,0.0041819,2842355,2022-03-19
"2944","Georgia",0.4125547,0.0041869,2842541,2022-03-20
"2945","Georgia",0.4126472,0.0041889,2844372,2022-03-21
"2946","Georgia",0.4129117,0.0041907,2846431,2022-03-22
"2947","Georgia",0.413117,0.0041914,2848368,2022-03-23
"2948","Georgia",0.4132675,0.0041932,2850298,2022-03-24
"2949","Georgia",0.4134158,0.0041957,2851946,2022-03-25
"2950","Georgia",0.4135811,0.0041972,2853040,2022-03-26
"2951","Georgia",0.4136708,0.0041982,2853264,2022-03-27
"2952","Georgia",0.4139038,0.0042038,2857215,2022-03-29
"2953","Georgia",0.4140427,0.004206,2859230,2022-03-30
"2954","Georgia",0.4141603,0.0042075,2861255,2022-03-31
"2955","Georgia",0.414401,0.0042103,2861953,2022-04-03
"2956","Georgia",0.4144533,0.0042108,2862482,2022-04-04
"2957","Georgia",0.4145985,0.0042115,2862701,2022-04-05
"2958","Georgia",0.414693,0.0042126,2863384,2022-04-06
"2959","Georgia",0.4147744,0.0042126,2864300,2022-04-07
"2960","Georgia",0.414843,0.0042128,2865371,2022-04-08
"2961","Georgia",0.4149287,0.0042138,2865773,2022-04-09
"2962","Georgia",0.4149659,0.0042141,2865985,2022-04-10
"2963","Georgia",0.4149928,0.0042156,2867451,2022-04-11
"2964","Georgia",0.4150913,0.0042161,2868689,2022-04-12
"2965","Georgia",0.4151581,0.0042166,2869848,2022-04-13
"2966","Georgia",0.4152177,0.0042171,2871126,2022-04-14
"2967","Germany",0.0856888,0.0013368,150482170,2022-01-02
"2968","Germany",0.0859095,0.0013376,150962793,2022-01-03
"2969","Germany",0.0862737,0.0013418,151662420,2022-01-04
"2970","Germany",0.0869759,0.0013459,152477718,2022-01-05
"2971","Germany",0.0877428,0.0013512,153159531,2022-01-06
"2972","Germany",0.0884142,0.0013544,153923884,2022-01-07
"2973","Germany",0.0890804,0.0013576,154440888,2022-01-08
"2974","Germany",0.089516,0.0013585,154625518,2022-01-09
"2975","Germany",0.089817,0.0013591,155183849,2022-01-10
"2976","Germany",0.0903616,0.0013629,155978650,2022-01-11
"2977","Germany",0.0913202,0.0013675,156857384,2022-01-12
"2978","Germany",0.0922906,0.0013713,157692489,2022-01-13
"2979","Germany",0.0933898,0.0013747,158469523,2022-01-14
"2980","Germany",0.0943198,0.0013775,158934588,2022-01-15
"2981","Germany",0.0949456,0.001378,159088797,2022-01-16
"2982","Germany",0.0953525,0.0013784,159568447,2022-01-17
"2983","Germany",0.0962394,0.0013807,160219528,2022-01-18
"2984","Germany",0.0975781,0.0013836,160898133,2022-01-19
"2985","Germany",0.0991697,0.0013863,161598008,2022-01-20
"2986","Germany",0.1008403,0.0013884,162193354,2022-01-21
"2987","Germany",0.1024548,0.0013905,162488185,2022-01-22
"2988","Germany",0.1034732,0.0013911,162595791,2022-01-23
"2989","Germany",0.1042287,0.0013915,162951808,2022-01-24
"2990","Germany",0.1057419,0.001394,163450790,2022-01-25
"2991","Germany",0.1076966,0.001396,163952912,2022-01-26
"2992","Germany",0.1101177,0.0013983,164461198,2022-01-27
"2993","Germany",0.1123841,0.0014003,164896946,2022-01-28
"2994","Germany",0.1146387,0.0014024,165107414,2022-01-29
"2995","Germany",0.1160567,0.0014032,165182877,2022-01-30
"2996","Germany",0.1169902,0.0014039,165414569,2022-01-31
"2997","Germany",0.1189284,0.0014061,165706294,2022-02-01
"2998","Germany",0.1214134,0.0014085,166066654,2022-02-02
"2999","Germany",0.1242277,0.0014104,166407295,2022-02-03
"3000","Germany",0.1271936,0.0014124,166716489,2022-02-04
"3001","Germany",0.1297897,0.0014145,166861916,2022-02-05
"3002","Germany",0.131377,0.001415,166913950,2022-02-06
"3003","Germany",0.1325125,0.0014156,167078645,2022-02-07
"3004","Germany",0.1345335,0.0014177,167351709,2022-02-08
"3005","Germany",0.1373255,0.0014209,167630775,2022-02-09
"3006","Germany",0.1402798,0.0014237,167881379,2022-02-10
"3007","Germany",0.1431424,0.0014264,168108076,2022-02-11
"3008","Germany",0.1456428,0.0014288,168210762,2022-02-12
"3009","Germany",0.1471346,0.0014295,168242961,2022-02-13
"3010","Germany",0.148046,0.00143,168360589,2022-02-14
"3011","Germany",0.1499437,0.0014329,168552781,2022-02-15
"3012","Germany",0.1525655,0.0014358,168740090,2022-02-16
"3013","Germany",0.1553739,0.0014389,168925942,2022-02-17
"3014","Germany",0.1579966,0.0014421,169102270,2022-02-18
"3015","Germany",0.1602505,0.0014446,169173449,2022-02-19
"3016","Germany",0.1616573,0.0014455,169200828,2022-02-20
"3017","Germany",0.1625377,0.0014457,169309858,2022-02-21
"3018","Germany",0.1640384,0.0014494,169467510,2022-02-22
"3019","Germany",0.16653,0.0014529,169624088,2022-02-23
"3020","Germany",0.1691083,0.0014558,169782556,2022-02-24
"3021","Germany",0.1716202,0.0014585,169916292,2022-02-25
"3022","Germany",0.1737159,0.0014615,169968325,2022-02-26
"3023","Germany",0.1750021,0.0014622,169984431,2022-02-27
"3024","Germany",0.1757452,0.0014625,170064326,2022-02-28
"3025","Germany",0.1772007,0.0014653,170176984,2022-03-01
"3026","Germany",0.1794224,0.0014689,170289398,2022-03-02
"3027","Germany",0.1819334,0.001472,170428831,2022-03-03
"3028","Germany",0.1845269,0.0014755,170538705,2022-03-04
"3029","Germany",0.1868178,0.0014785,170580160,2022-03-05
"3030","Germany",0.188211,0.0014792,170597737,2022-03-06
"3031","Germany",0.1891457,0.0014794,170660954,2022-03-07
"3032","Germany",0.1910146,0.0014833,170761835,2022-03-08
"3033","Germany",0.1935874,0.001487,170863399,2022-03-09
"3034","Germany",0.1967191,0.0014901,170971008,2022-03-10
"3035","Germany",0.1997326,0.0014931,171066798,2022-03-11
"3036","Germany",0.2025584,0.0014961,171101338,2022-03-12
"3037","Germany",0.2043058,0.0014967,171114412,2022-03-13
"3038","Germany",0.2054068,0.0014969,171165771,2022-03-14
"3039","Germany",0.2077773,0.0015003,171253486,2022-03-15
"3040","Germany",0.2109072,0.0015035,171341470,2022-03-16
"3041","Germany",0.2144224,0.0015068,171430373,2022-03-17
"3042","Germany",0.2179724,0.0015095,171499870,2022-03-18
"3043","Germany",0.2210741,0.0015121,171528707,2022-03-19
"3044","Germany",0.222645,0.0015127,171539883,2022-03-20
"3045","Germany",0.2237452,0.0015129,171582201,2022-03-21
"3046","Germany",0.2263922,0.001516,171651761,2022-03-22
"3047","Germany",0.229774,0.0015199,171718687,2022-03-23
"3048","Germany",0.2335688,0.0015235,171787547,2022-03-24
"3049","Germany",0.2371027,0.0015269,171849335,2022-03-25
"3050","Germany",0.2401066,0.0015302,171873566,2022-03-26
"3051","Germany",0.2414322,0.0015308,171883475,2022-03-27
"3052","Germany",0.2422368,0.0015311,171921293,2022-03-28
"3053","Germany",0.2450657,0.0015347,171979687,2022-03-29
"3054","Germany",0.2482657,0.0015389,172037853,2022-03-30
"3055","Germany",0.2545527,0.001546,172104766,2022-03-31
"3056","Germany",0.2545521,0.0015458,172146830,2022-04-01
"3057","Germany",0.2568936,0.0015493,172163450,2022-04-02
"3058","Germany",0.2582665,0.0015501,172170793,2022-04-03
"3059","Germany",0.2582665,0.0015501,172196812,2022-04-04
"3060","Germany",0.2604166,0.0015538,172242233,2022-04-05
"3061","Germany",0.2653833,0.0015618,172297868,2022-04-06
"3062","Germany",0.2674723,0.0015658,172348041,2022-04-07
"3063","Germany",0.2692682,0.0015695,172390481,2022-04-08
"3064","Germany",0.2699293,0.0015699,172405311,2022-04-09
"3065","Germany",0.2702963,0.0015701,172410534,2022-04-10
"3066","Germany",0.2726853,0.0015735,172432200,2022-04-11
"3067","Germany",0.2743379,0.0015778,172464447,2022-04-12
"3068","Germany",0.2763089,0.0015815,172495179,2022-04-13
"3069","Ghana",0.0048131,0.0000421,9004225,2022-01-13
