,location,infection_rate,death_rate,vaccines_offered,date
34864,Colombia,0.1186863 ,0.0027230 ,80853452 ,2022/3/30
34867,Colombia,0.1187071 ,0.0027240 ,81128454 ,2022/4/2
34868,Colombia,0.1187131 ,0.0027242 ,81159572 ,2022/4/3
34869,Colombia,0.1187191 ,0.0027244 ,81258280 ,2022/4/4
34870,Colombia,0.1187240 ,0.0027246 ,81346329 ,2022/4/5
34871,Colombia,0.1187303 ,0.0027248 ,81433240 ,2022/4/6
34872,Colombia,0.1187364 ,0.0027249 ,81519746 ,2022/4/7
34873,Colombia,0.1187427 ,0.0027251 ,81603837 ,2022/4/8
34875,Colombia,0.1187542 ,0.0027254 ,81700313 ,2022/4/10
34876,Colombia,0.1187601 ,0.0027255 ,81790318 ,2022/4/11
35518,Comoros,0.0088063 ,0.0001790 ,598000 ,2022/1/27
35526,Comoros,0.0088581 ,0.0001801 ,637961 ,2022/2/4
35536,Comoros,0.0090100 ,0.0001801 ,637961 ,2022/2/14
35542,Comoros,0.0090269 ,0.0001801 ,637961 ,2022/2/20
35554,Comoros,0.0090573 ,0.0001801 ,637961 ,2022/3/4
35571,Comoros,0.0090911 ,0.0001801 ,637961 ,2022/3/21
36298,Congo,0.0042202 ,0.0000663 ,812761 ,2022/2/14
36323,Congo,0.0042512 ,0.0000668 ,817927 ,2022/3/11
36335,Congo,0.0042535 ,0.0000679 ,818931 ,2022/3/23
36343,Congo,0.0042551 ,0.0000681 ,1496858 ,2022/3/31
37357,Costa Rica,0.1110236 ,0.0014308 ,7879899 ,2022/1/3
37364,Costa Rica,0.1151467 ,0.0014365 ,8016478 ,2022/1/10
37371,Costa Rica,0.1207590 ,0.0014440 ,8145182 ,2022/1/17
37379,Costa Rica,0.1287560 ,0.0014579 ,8234302 ,2022/1/25
37385,Costa Rica,0.1352127 ,0.0014740 ,8315360 ,2022/1/31
37392,Costa Rica,0.1427711 ,0.0014972 ,8418258 ,2022/2/7
37399,Costa Rica,0.1491559 ,0.0015190 ,8565613 ,2022/2/14
37406,Costa Rica,0.1538112 ,0.0015443 ,8970610 ,2022/2/21
37413,Costa Rica,0.1570188 ,0.0015639 ,9349535 ,2022/2/28
37420,Costa Rica,0.1590834 ,0.0015803 ,9582303 ,2022/3/7
37427,Costa Rica,0.1605662 ,0.0015929 ,9790312 ,2022/3/14
37435,Costa Rica,0.1619080 ,0.0016065 ,10018261 ,2022/3/22
37441,Costa Rica,0.1624280 ,0.0016085 ,10166273 ,2022/3/28
37448,Costa Rica,0.1633313 ,0.0016166 ,10313681 ,2022/4/4
37455,Costa Rica,0.1637156 ,0.0016203 ,10440011 ,2022/4/11
38123,Cote d'Ivoire,0.0026744 ,0.0000266 ,7243628 ,2022/1/3
38124,Cote d'Ivoire,0.0027274 ,0.0000267 ,7266800 ,2022/1/4
38125,Cote d'Ivoire,0.0027746 ,0.0000269 ,7290279 ,2022/1/5
38126,Cote d'Ivoire,0.0027987 ,0.0000270 ,7314146 ,2022/1/6
38127,Cote d'Ivoire,0.0028211 ,0.0000271 ,7339282 ,2022/1/7
38128,Cote d'Ivoire,0.0028363 ,0.0000271 ,7359678 ,2022/1/8
38134,Cote d'Ivoire,0.0029090 ,0.0000276 ,7450983 ,2022/1/14
38138,Cote d'Ivoire,0.0029362 ,0.0000282 ,7482020 ,2022/1/18
38147,Cote d'Ivoire,0.0029751 ,0.0000289 ,7591109 ,2022/1/27
38162,Cote d'Ivoire,0.0029981 ,0.0000292 ,8574775 ,2022/2/11
38171,Cote d'Ivoire,0.0030076 ,0.0000292 ,9558981 ,2022/2/20
38184,Cote d'Ivoire,0.0030142 ,0.0000294 ,9970869 ,2022/3/5
38187,Cote d'Ivoire,0.0030147 ,0.0000294 ,10108543 ,2022/3/8
38193,Cote d'Ivoire,0.0030162 ,0.0000294 ,10154915 ,2022/3/14
38206,Cote d'Ivoire,0.0030198 ,0.0000294 ,10364488 ,2022/3/27
38220,Cote d'Ivoire,0.0030247 ,0.0000294 ,11872480 ,2022/4/10
38903,Croatia,0.1766319 ,0.0030892 ,4731823 ,2022/1/2
38904,Croatia,0.1769022 ,0.0031000 ,4745870 ,2022/1/3
38905,Croatia,0.1783342 ,0.0031112 ,4768007 ,2022/1/4
38906,Croatia,0.1804380 ,0.0031191 ,4791665 ,2022/1/5
38907,Croatia,0.1826572 ,0.0031272 ,4793621 ,2022/1/6
38908,Croatia,0.1836154 ,0.0031372 ,4814929 ,2022/1/7
38909,Croatia,0.1857755 ,0.0031460 ,4832185 ,2022/1/8
38910,Croatia,0.1875721 ,0.0031551 ,4838012 ,2022/1/9
38911,Croatia,0.1879587 ,0.0031649 ,4852642 ,2022/1/10
38912,Croatia,0.1899079 ,0.0031742 ,4875974 ,2022/1/11
38913,Croatia,0.1923319 ,0.0031808 ,4901094 ,2022/1/12
38914,Croatia,0.1945754 ,0.0031865 ,4923403 ,2022/1/13
38915,Croatia,0.1966714 ,0.0031943 ,4945094 ,2022/1/14
38916,Croatia,0.1988660 ,0.0032029 ,4960419 ,2022/1/15
38917,Croatia,0.2002704 ,0.0032139 ,4963468 ,2022/1/16
38918,Croatia,0.2006126 ,0.0032234 ,4974705 ,2022/1/17
38919,Croatia,0.2024619 ,0.0032369 ,4990195 ,2022/1/18
38920,Croatia,0.2050165 ,0.0032479 ,5006483 ,2022/1/19
38921,Croatia,0.2077955 ,0.0032585 ,5021663 ,2022/1/20
38922,Croatia,0.2105184 ,0.0032671 ,5033759 ,2022/1/21
38923,Croatia,0.2131402 ,0.0032759 ,5045143 ,2022/1/22
38924,Croatia,0.2148784 ,0.0032847 ,5046209 ,2022/1/23
38925,Croatia,0.2153270 ,0.0032955 ,5052469 ,2022/1/24
38926,Croatia,0.2174024 ,0.0033080 ,5061724 ,2022/1/25
38927,Croatia,0.2202963 ,0.0033237 ,5071377 ,2022/1/26
38928,Croatia,0.2228688 ,0.0033381 ,5080835 ,2022/1/27
38929,Croatia,0.2253002 ,0.0033540 ,5089784 ,2022/1/28
38930,Croatia,0.2277266 ,0.0033641 ,5095003 ,2022/1/29
38931,Croatia,0.2292505 ,0.0033753 ,5095795 ,2022/1/30
38932,Croatia,0.2296045 ,0.0033876 ,5100960 ,2022/1/31
38933,Croatia,0.2314139 ,0.0034038 ,5107509 ,2022/2/1
38934,Croatia,0.2338646 ,0.0034170 ,5114729 ,2022/2/2
38935,Croatia,0.2360242 ,0.0034273 ,5121826 ,2022/2/3
38936,Croatia,0.2380073 ,0.0034386 ,5127829 ,2022/2/4
38937,Croatia,0.2398536 ,0.0034491 ,5132763 ,2022/2/5
38938,Croatia,0.2410247 ,0.0034635 ,5132861 ,2022/2/6
38939,Croatia,0.2413358 ,0.0034775 ,5136650 ,2022/2/7
38940,Croatia,0.2426943 ,0.0034898 ,5141577 ,2022/2/8
38941,Croatia,0.2446220 ,0.0034988 ,5147524 ,2022/2/9
38942,Croatia,0.2461755 ,0.0035106 ,5152521 ,2022/2/10
38943,Croatia,0.2474419 ,0.0035214 ,5156556 ,2022/2/11
38944,Croatia,0.2487188 ,0.0035339 ,5159879 ,2022/2/12
38945,Croatia,0.2493877 ,0.0035459 ,5159918 ,2022/2/13
38946,Croatia,0.2494984 ,0.0035615 ,5162553 ,2022/2/14
38947,Croatia,0.2503339 ,0.0035731 ,5166325 ,2022/2/15
38948,Croatia,0.2517536 ,0.0035848 ,5170921 ,2022/2/16
38949,Croatia,0.2528466 ,0.0035963 ,5174701 ,2022/2/17
38950,Croatia,0.2537283 ,0.0036086 ,5178043 ,2022/2/18
38951,Croatia,0.2545919 ,0.0036194 ,5180782 ,2022/2/19
38952,Croatia,0.2550954 ,0.0036297 ,5180800 ,2022/2/20
38953,Croatia,0.2551719 ,0.0036429 ,5182858 ,2022/2/21
38954,Croatia,0.2556153 ,0.0036517 ,5185303 ,2022/2/22
38955,Croatia,0.2565399 ,0.0036608 ,5189032 ,2022/2/23
38956,Croatia,0.2571669 ,0.0036662 ,5190693 ,2022/2/24
38957,Croatia,0.2576642 ,0.0036725 ,5193189 ,2022/2/25
38958,Croatia,0.2581226 ,0.0036779 ,5194254 ,2022/2/26
38959,Croatia,0.2583745 ,0.0036823 ,5194258 ,2022/2/27
38960,Croatia,0.2584230 ,0.0036919 ,5195726 ,2022/2/28
38961,Croatia,0.2587045 ,0.0036997 ,5196904 ,2022/3/1
38962,Croatia,0.2593194 ,0.0037049 ,5198729 ,2022/3/2
38963,Croatia,0.2597176 ,0.0037105 ,5199981 ,2022/3/3
38964,Croatia,0.2600486 ,0.0037171 ,5201481 ,2022/3/4
38965,Croatia,0.2604219 ,0.0037225 ,5202184 ,2022/3/5
38966,Croatia,0.2606363 ,0.0037274 ,5202211 ,2022/3/6
38967,Croatia,0.2606748 ,0.0037323 ,5203121 ,2022/3/7
38968,Croatia,0.2609237 ,0.0037362 ,5204094 ,2022/3/8
38969,Croatia,0.2615577 ,0.0037426 ,5206046 ,2022/3/9
38970,Croatia,0.2619811 ,0.0037470 ,5207259 ,2022/3/10
38971,Croatia,0.2623579 ,0.0037504 ,5208696 ,2022/3/11
38972,Croatia,0.2627438 ,0.0037536 ,5209274 ,2022/3/12
38973,Croatia,0.2629780 ,0.0037573 ,5209291 ,2022/3/13
38974,Croatia,0.2630125 ,0.0037617 ,5210243 ,2022/3/14
38975,Croatia,0.2633014 ,0.0037664 ,5211223 ,2022/3/15
38976,Croatia,0.2639529 ,0.0037688 ,5213058 ,2022/3/16
38977,Croatia,0.2644507 ,0.0037710 ,5214150 ,2022/3/17
38978,Croatia,0.2649257 ,0.0037754 ,5215491 ,2022/3/18
38979,Croatia,0.2653606 ,0.0037791 ,5216350 ,2022/3/19
38980,Croatia,0.2655814 ,0.0037816 ,5216368 ,2022/3/20
38981,Croatia,0.2656529 ,0.0037855 ,5217248 ,2022/3/21
38982,Croatia,0.2659601 ,0.0037884 ,5218366 ,2022/3/22
38983,Croatia,0.2664690 ,0.0037916 ,5220005 ,2022/3/23
38985,Croatia,0.2674186 ,0.0037963 ,5222208 ,2022/3/25
38986,Croatia,0.2678074 ,0.0037997 ,5222623 ,2022/3/26
38987,Croatia,0.2680429 ,0.0038024 ,5222632 ,2022/3/27
38989,Croatia,0.2683016 ,0.0038092 ,5224151 ,2022/3/29
38993,Croatia,0.2699690 ,0.0038200 ,5227996 ,2022/4/2
38995,Croatia,0.2701910 ,0.0038266 ,5228840 ,2022/4/4
38996,Croatia,0.2703956 ,0.0038303 ,5229837 ,2022/4/5
38997,Croatia,0.2708006 ,0.0038332 ,5231660 ,2022/4/6
38998,Croatia,0.2711048 ,0.0038347 ,5232556 ,2022/4/7
38999,Croatia,0.2713721 ,0.0038367 ,5233554 ,2022/4/8
39000,Croatia,0.2715934 ,0.0038404 ,5233849 ,2022/4/9
39001,Croatia,0.2717195 ,0.0038428 ,5233866 ,2022/4/10
39002,Croatia,0.2717396 ,0.0038450 ,5234412 ,2022/4/11
39003,Croatia,0.2719109 ,0.0038470 ,5235007 ,2022/4/12
39004,Croatia,0.2721907 ,0.0038482 ,5235970 ,2022/4/13
39005,Croatia,0.2723950 ,0.0038502 ,5236555 ,2022/4/14
39668,Cuba,0.0854378 ,0.0007355 ,30891212 ,2022/1/2
39669,Cuba,0.0854869 ,0.0007355 ,30895670 ,2022/1/3
39670,Cuba,0.0855464 ,0.0007355 ,30925470 ,2022/1/4
39671,Cuba,0.0856318 ,0.0007355 ,31020410 ,2022/1/5
39672,Cuba,0.0857581 ,0.0007356 ,31165635 ,2022/1/6
39673,Cuba,0.0859300 ,0.0007356 ,31344582 ,2022/1/7
39674,Cuba,0.0861221 ,0.0007357 ,31527306 ,2022/1/8
39675,Cuba,0.0863627 ,0.0007359 ,31689588 ,2022/1/9
39676,Cuba,0.0865853 ,0.0007359 ,31803702 ,2022/1/10
39677,Cuba,0.0868225 ,0.0007360 ,31975625 ,2022/1/11
39678,Cuba,0.0870689 ,0.0007360 ,32161357 ,2022/1/12
39679,Cuba,0.0873682 ,0.0007361 ,32375745 ,2022/1/13
39680,Cuba,0.0876629 ,0.0007362 ,32600145 ,2022/1/14
39681,Cuba,0.0879727 ,0.0007365 ,32808451 ,2022/1/15
39682,Cuba,0.0882874 ,0.0007369 ,32942089 ,2022/1/16
39683,Cuba,0.0885796 ,0.0007370 ,33013350 ,2022/1/17
39684,Cuba,0.0888579 ,0.0007374 ,33145786 ,2022/1/18
39685,Cuba,0.0891201 ,0.0007376 ,33275888 ,2022/1/19
39686,Cuba,0.0894024 ,0.0007380 ,33422531 ,2022/1/20
39687,Cuba,0.0897021 ,0.0007381 ,33549486 ,2022/1/21
39688,Cuba,0.0900026 ,0.0007385 ,33659972 ,2022/1/22
39689,Cuba,0.0903125 ,0.0007389 ,33727420 ,2022/1/23
39690,Cuba,0.0906047 ,0.0007393 ,33775628 ,2022/1/24
39691,Cuba,0.0908490 ,0.0007398 ,33866971 ,2022/1/25
39692,Cuba,0.0911129 ,0.0007401 ,33968091 ,2022/1/26
39693,Cuba,0.0913615 ,0.0007407 ,34067429 ,2022/1/27
39694,Cuba,0.0916089 ,0.0007412 ,34148586 ,2022/1/28
39695,Cuba,0.0918791 ,0.0007413 ,34236418 ,2022/1/29
39696,Cuba,0.0921291 ,0.0007419 ,34278865 ,2022/1/30
39697,Cuba,0.0923163 ,0.0007421 ,34298831 ,2022/1/31
39698,Cuba,0.0924586 ,0.0007428 ,34345875 ,2022/2/1
39701,Cuba,0.0928509 ,0.0007446 ,34504944 ,2022/2/4
39702,Cuba,0.0929728 ,0.0007450 ,34551520 ,2022/2/5
39703,Cuba,0.0930912 ,0.0007457 ,34577234 ,2022/2/6
39704,Cuba,0.0932104 ,0.0007460 ,34588070 ,2022/2/7
39705,Cuba,0.0933004 ,0.0007464 ,34623506 ,2022/2/8
39706,Cuba,0.0933816 ,0.0007466 ,34653847 ,2022/2/9
39707,Cuba,0.0934656 ,0.0007470 ,34684400 ,2022/2/10
39708,Cuba,0.0935671 ,0.0007475 ,34712606 ,2022/2/11
39709,Cuba,0.0936456 ,0.0007481 ,34735729 ,2022/2/12
39710,Cuba,0.0937250 ,0.0007486 ,34748037 ,2022/2/13
39711,Cuba,0.0937949 ,0.0007489 ,34754239 ,2022/2/14
39712,Cuba,0.0938506 ,0.0007489 ,34775103 ,2022/2/15
39713,Cuba,0.0939031 ,0.0007490 ,34797939 ,2022/2/16
39714,Cuba,0.0939679 ,0.0007495 ,34823700 ,2022/2/17
39715,Cuba,0.0940250 ,0.0007496 ,34849139 ,2022/2/18
39716,Cuba,0.0940806 ,0.0007498 ,34870616 ,2022/2/19
39717,Cuba,0.0941361 ,0.0007499 ,34878966 ,2022/2/20
39718,Cuba,0.0941857 ,0.0007503 ,34884614 ,2022/2/21
39719,Cuba,0.0942270 ,0.0007503 ,34907460 ,2022/2/22
39720,Cuba,0.0942723 ,0.0007505 ,34926914 ,2022/2/23
39721,Cuba,0.0943249 ,0.0007505 ,34947655 ,2022/2/24
39722,Cuba,0.0943802 ,0.0007505 ,34971046 ,2022/2/25
39723,Cuba,0.0944340 ,0.0007505 ,34988004 ,2022/2/26
39724,Cuba,0.0944897 ,0.0007505 ,34996575 ,2022/2/27
39725,Cuba,0.0945317 ,0.0007505 ,35001661 ,2022/2/28
39726,Cuba,0.0945667 ,0.0007506 ,35016078 ,2022/3/1
39727,Cuba,0.0946084 ,0.0007507 ,35031576 ,2022/3/2
39729,Cuba,0.0947174 ,0.0007509 ,35063358 ,2022/3/4
39730,Cuba,0.0947625 ,0.0007510 ,35077956 ,2022/3/5
39731,Cuba,0.0948051 ,0.0007510 ,35083131 ,2022/3/6
39732,Cuba,0.0948535 ,0.0007511 ,35086108 ,2022/3/7
39733,Cuba,0.0948930 ,0.0007511 ,35100904 ,2022/3/8
39734,Cuba,0.0949387 ,0.0007512 ,35113686 ,2022/3/9
39735,Cuba,0.0949883 ,0.0007512 ,35131556 ,2022/3/10
39736,Cuba,0.0950401 ,0.0007513 ,35152122 ,2022/3/11
39737,Cuba,0.0950943 ,0.0007513 ,35167920 ,2022/3/12
39738,Cuba,0.0951434 ,0.0007513 ,35174727 ,2022/3/13
39739,Cuba,0.0951982 ,0.0007513 ,35178483 ,2022/3/14
39740,Cuba,0.0952477 ,0.0007513 ,35190391 ,2022/3/15
39741,Cuba,0.0952971 ,0.0007513 ,35203502 ,2022/3/16
39742,Cuba,0.0953489 ,0.0007513 ,35218760 ,2022/3/17
39743,Cuba,0.0954145 ,0.0007514 ,35233331 ,2022/3/18
39744,Cuba,0.0954881 ,0.0007516 ,35248586 ,2022/3/19
39745,Cuba,0.0955575 ,0.0007516 ,35253792 ,2022/3/20
39747,Cuba,0.0956819 ,0.0007518 ,35269751 ,2022/3/22
39748,Cuba,0.0957536 ,0.0007518 ,35286060 ,2022/3/23
39749,Cuba,0.0958311 ,0.0007518 ,35300895 ,2022/3/24
39750,Cuba,0.0959049 ,0.0007518 ,35319640 ,2022/3/25
39751,Cuba,0.0959895 ,0.0007518 ,35335766 ,2022/3/26
39752,Cuba,0.0960621 ,0.0007518 ,35342367 ,2022/3/27
39753,Cuba,0.0961358 ,0.0007519 ,35347014 ,2022/3/28
39754,Cuba,0.0961907 ,0.0007519 ,35363914 ,2022/3/29
39757,Cuba,0.0964050 ,0.0007519 ,35426263 ,2022/4/1
39760,Cuba,0.0965908 ,0.0007524 ,35457646 ,2022/4/4
39761,Cuba,0.0966358 ,0.0007525 ,35471647 ,2022/4/5
39762,Cuba,0.0966956 ,0.0007526 ,35485645 ,2022/4/6
39763,Cuba,0.0967534 ,0.0007526 ,35501233 ,2022/4/7
39764,Cuba,0.0968081 ,0.0007526 ,35519808 ,2022/4/8
39765,Cuba,0.0968619 ,0.0007526 ,35535359 ,2022/4/9
39766,Cuba,0.0969151 ,0.0007526 ,35540537 ,2022/4/10
39767,Cuba,0.0969590 ,0.0007527 ,35544100 ,2022/4/11
39768,Cuba,0.0969892 ,0.0007527 ,35556960 ,2022/4/12
40431,Curacao,0.1368419 ,0.0011469 ,218718 ,2022/1/2
40432,Curacao,0.1393359 ,0.0011469 ,220126 ,2022/1/3
40433,Curacao,0.1437656 ,0.0011469 ,221819 ,2022/1/4
40434,Curacao,0.1501735 ,0.0011469 ,223448 ,2022/1/5
40435,Curacao,0.1576980 ,0.0011590 ,225331 ,2022/1/6
40436,Curacao,0.1635477 ,0.0011651 ,227037 ,2022/1/7
40437,Curacao,0.1693912 ,0.0011711 ,230092 ,2022/1/8
40438,Curacao,0.1739302 ,0.0011711 ,230114 ,2022/1/9
40439,Curacao,0.1763938 ,0.0011772 ,231743 ,2022/1/10
40440,Curacao,0.1805748 ,0.0011954 ,232197 ,2022/1/11
40441,Curacao,0.1872861 ,0.0012076 ,233444 ,2022/1/12
40442,Curacao,0.1872861 ,0.0012076 ,233803 ,2022/1/13
40443,Curacao,0.1995922 ,0.0012258 ,234484 ,2022/1/14
40444,Curacao,0.1995922 ,0.0012258 ,235230 ,2022/1/15
40445,Curacao,0.1995922 ,0.0012258 ,235587 ,2022/1/16
40446,Curacao,0.2059637 ,0.0012500 ,236032 ,2022/1/17
40447,Curacao,0.2085488 ,0.0012561 ,236610 ,2022/1/18
40448,Curacao,0.2085488 ,0.0012561 ,237000 ,2022/1/19
40449,Curacao,0.2142467 ,0.0012743 ,237403 ,2022/1/20
40450,Curacao,0.2161278 ,0.0012804 ,238049 ,2022/1/21
40451,Curacao,0.2177116 ,0.0013046 ,238176 ,2022/1/22
40452,Curacao,0.2185308 ,0.0013107 ,238561 ,2022/1/23
40454,Curacao,0.2204119 ,0.0013411 ,239019 ,2022/1/25
40456,Curacao,0.2228331 ,0.0013653 ,239270 ,2022/1/27
40457,Curacao,0.2237615 ,0.0013775 ,239609 ,2022/1/28
40458,Curacao,0.2243198 ,0.0013835 ,239962 ,2022/1/29
40459,Curacao,0.2250358 ,0.0013896 ,240111 ,2022/1/30
40460,Curacao,0.2252967 ,0.0014078 ,240373 ,2022/1/31
40461,Curacao,0.2262252 ,0.0014199 ,240608 ,2022/2/1
40462,Curacao,0.2271050 ,0.0014381 ,240867 ,2022/2/2
40463,Curacao,0.2277118 ,0.0014685 ,241070 ,2022/2/3
40464,Curacao,0.2283915 ,0.0014928 ,241311 ,2022/2/4
40465,Curacao,0.2290529 ,0.0014928 ,241648 ,2022/2/5
40466,Curacao,0.2294291 ,0.0014928 ,241686 ,2022/2/6
40467,Curacao,0.2297022 ,0.0014988 ,241874 ,2022/2/7
40468,Curacao,0.2303818 ,0.0014988 ,242051 ,2022/2/8
40469,Curacao,0.2310311 ,0.0015049 ,242208 ,2022/2/9
40470,Curacao,0.2316318 ,0.0015110 ,242309 ,2022/2/10
40471,Curacao,0.2322083 ,0.0015352 ,242514 ,2022/2/11
40472,Curacao,0.2326270 ,0.0015413 ,242714 ,2022/2/12
40473,Curacao,0.2328940 ,0.0015534 ,242801 ,2022/2/13
40474,Curacao,0.2329790 ,0.0015656 ,242899 ,2022/2/14
40475,Curacao,0.2334098 ,0.0015777 ,243025 ,2022/2/15
40476,Curacao,0.2338042 ,0.0015777 ,243124 ,2022/2/16
40477,Curacao,0.2342775 ,0.0015777 ,243246 ,2022/2/17
40478,Curacao,0.2345749 ,0.0015777 ,243367 ,2022/2/18
40479,Curacao,0.2348055 ,0.0015777 ,243700 ,2022/2/19
40480,Curacao,0.2349390 ,0.0015777 ,243777 ,2022/2/20
40481,Curacao,0.2350603 ,0.0015777 ,243861 ,2022/2/21
40482,Curacao,0.2353091 ,0.0015838 ,243931 ,2022/2/22
40483,Curacao,0.2356125 ,0.0015838 ,243995 ,2022/2/23
40484,Curacao,0.2358492 ,0.0015838 ,244085 ,2022/2/24
40485,Curacao,0.2360251 ,0.0015838 ,244150 ,2022/2/25
40486,Curacao,0.2361404 ,0.0015838 ,244507 ,2022/2/26
40487,Curacao,0.2362497 ,0.0015838 ,244542 ,2022/2/27
40491,Curacao,0.2371538 ,0.0015898 ,244748 ,2022/3/3
40492,Curacao,0.2374633 ,0.0016020 ,244862 ,2022/3/4
40493,Curacao,0.2374633 ,0.0016020 ,244951 ,2022/3/5
40494,Curacao,0.2374633 ,0.0016020 ,245039 ,2022/3/6
40496,Curacao,0.2377788 ,0.0016020 ,245135 ,2022/3/8
40497,Curacao,0.2377788 ,0.0016020 ,245220 ,2022/3/9
40498,Curacao,0.2377788 ,0.0016020 ,245348 ,2022/3/10
40500,Curacao,0.2394415 ,0.0016080 ,245632 ,2022/3/12
40503,Curacao,0.2394415 ,0.0016080 ,245745 ,2022/3/15
40504,Curacao,0.2400544 ,0.0016080 ,245810 ,2022/3/16
40505,Curacao,0.2400544 ,0.0016080 ,245903 ,2022/3/17
40506,Curacao,0.2418323 ,0.0016080 ,245969 ,2022/3/18
40507,Curacao,0.2418323 ,0.0016080 ,246064 ,2022/3/19
40509,Curacao,0.2418323 ,0.0016080 ,246089 ,2022/3/21
40510,Curacao,0.2418323 ,0.0016080 ,246153 ,2022/3/22
40511,Curacao,0.2418323 ,0.0016080 ,246232 ,2022/3/23
40512,Curacao,0.2418323 ,0.0016080 ,246290 ,2022/3/24
40513,Curacao,0.2440411 ,0.0016202 ,246328 ,2022/3/25
40514,Curacao,0.2440411 ,0.0016202 ,246473 ,2022/3/26
40515,Curacao,0.2440411 ,0.0016202 ,246490 ,2022/3/27
40516,Curacao,0.2440411 ,0.0016202 ,246508 ,2022/3/28
40517,Curacao,0.2440411 ,0.0016202 ,246566 ,2022/3/29
40518,Curacao,0.2448239 ,0.0016202 ,246624 ,2022/3/30
40519,Curacao,0.2448239 ,0.0016202 ,246688 ,2022/3/31
40522,Curacao,0.2467960 ,0.0016202 ,246867 ,2022/4/3
40524,Curacao,0.2467960 ,0.0016202 ,246961 ,2022/4/5
40525,Curacao,0.2475910 ,0.0016202 ,246998 ,2022/4/6
40526,Curacao,0.2475910 ,0.0016202 ,247059 ,2022/4/7
40527,Curacao,0.2497209 ,0.0016384 ,247140 ,2022/4/8
40528,Curacao,0.2497209 ,0.0016384 ,247247 ,2022/4/9
40529,Curacao,0.2497209 ,0.0016384 ,247329 ,2022/4/10
40531,Curacao,0.2497209 ,0.0016384 ,247697 ,2022/4/12
40532,Curacao,0.2506493 ,0.0016445 ,248214 ,2022/4/13
40533,Curacao,0.2506493 ,0.0016445 ,248376 ,2022/4/14
41206,Cyprus,0.2247309 ,0.0007299 ,1595454 ,2022/1/8
41208,Cyprus,0.2327654 ,0.0007377 ,1603495 ,2022/1/10
41210,Cyprus,0.2402565 ,0.0007466 ,1618223 ,2022/1/12
41211,Cyprus,0.2437196 ,0.0007500 ,1625105 ,2022/1/13
41213,Cyprus,0.2497386 ,0.0007511 ,1635530 ,2022/1/15
41218,Cyprus,0.2626816 ,0.0007812 ,1658363 ,2022/1/20
41220,Cyprus,0.2647976 ,0.0007913 ,1667511 ,2022/1/22
41222,Cyprus,0.2699628 ,0.0007958 ,1671759 ,2022/1/24
41224,Cyprus,0.2721168 ,0.0008080 ,1679808 ,2022/1/26
41225,Cyprus,0.2749471 ,0.0008080 ,1682404 ,2022/1/27
41229,Cyprus,0.2865453 ,0.0008181 ,1693504 ,2022/1/31
41231,Cyprus,0.2933767 ,0.0008214 ,1729058 ,2022/2/2
41232,Cyprus,0.2968120 ,0.0008214 ,1731441 ,2022/2/3
41235,Cyprus,0.3053934 ,0.0008315 ,1738322 ,2022/2/6
41237,Cyprus,0.3101143 ,0.0008437 ,1743850 ,2022/2/8
41238,Cyprus,0.3132159 ,0.0008493 ,1747155 ,2022/2/9
41242,Cyprus,0.3237817 ,0.0008761 ,1755020 ,2022/2/13
41243,Cyprus,0.3270517 ,0.0008795 ,1756756 ,2022/2/14
41244,Cyprus,0.3300049 ,0.0008828 ,1758361 ,2022/2/15
41245,Cyprus,0.3328497 ,0.0008906 ,1760549 ,2022/2/16
41246,Cyprus,0.3353050 ,0.0008951 ,1761882 ,2022/2/17
41248,Cyprus,0.3398452 ,0.0009051 ,1765556 ,2022/2/19
41250,Cyprus,0.3447715 ,0.0009208 ,1766957 ,2022/2/21
41251,Cyprus,0.3473630 ,0.0009263 ,1768206 ,2022/2/22
41252,Cyprus,0.3497815 ,0.0009297 ,1769643 ,2022/2/23
41255,Cyprus,0.3557715 ,0.0009509 ,1773485 ,2022/2/26
41976,Czechia,0.2314159 ,0.0033772 ,15510478 ,2022/1/2
41977,Czechia,0.2315959 ,0.0033806 ,15582548 ,2022/1/3
41978,Czechia,0.2324708 ,0.0033872 ,15671807 ,2022/1/4
41979,Czechia,0.2334246 ,0.0033938 ,15766210 ,2022/1/5
41980,Czechia,0.2341166 ,0.0033986 ,15868142 ,2022/1/6
41981,Czechia,0.2347394 ,0.0034041 ,15979993 ,2022/1/7
41982,Czechia,0.2353637 ,0.0034088 ,16014423 ,2022/1/8
41983,Czechia,0.2357344 ,0.0034118 ,16034402 ,2022/1/9
41984,Czechia,0.2359928 ,0.0034150 ,16113868 ,2022/1/10
41985,Czechia,0.2366810 ,0.0034205 ,16201811 ,2022/1/11
41986,Czechia,0.2389130 ,0.0034281 ,16288964 ,2022/1/12
41987,Czechia,0.2389130 ,0.0034281 ,16374336 ,2022/1/13
41988,Czechia,0.2400049 ,0.0034313 ,16467068 ,2022/1/14
41989,Czechia,0.2412359 ,0.0034340 ,16491555 ,2022/1/15
41990,Czechia,0.2421023 ,0.0034363 ,16504408 ,2022/1/16
41991,Czechia,0.2427855 ,0.0034383 ,16558369 ,2022/1/17
41992,Czechia,0.2446835 ,0.0034416 ,16616119 ,2022/1/18
41993,Czechia,0.2473469 ,0.0034442 ,16668634 ,2022/1/19
41994,Czechia,0.2497789 ,0.0034474 ,16723439 ,2022/1/20
41995,Czechia,0.2522953 ,0.0034497 ,16785263 ,2022/1/21
